dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1459983600,2016-04-06 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.99,31.67,26.31,27.54,1015,,,83,1.5,190,,,,,20,801,Clouds,few clouds,02n
1459987200,2016-04-07 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.4,31.26,26,27.49,1015,,,83,0.77,158,,,,,20,801,Clouds,few clouds,02n
1459990800,2016-04-07 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.8,30.37,25,27.43,1015,,,88,1.5,320,,,,,20,801,Clouds,few clouds,02n
1459994400,2016-04-07 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.19,30.4,24,27.38,1016,,,94,1,350,,,,,20,801,Clouds,few clouds,02n
1459998000,2016-04-07 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.98,30.07,24,27.23,1015,,,94,1,330,,,,,20,801,Clouds,few clouds,02n
1460001600,2016-04-07 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.89,28.95,24,27,1015,,,88,1.5,330,,,,,20,801,Clouds,few clouds,02n
1460005200,2016-04-07 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.23,28.54,23,26.84,1015,,,94,1.5,320,,,,,20,801,Clouds,few clouds,02n
1460008800,2016-04-07 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.17,28.79,23,26.71,1014,,,94,1,320,,,,,20,801,Clouds,few clouds,02n
1460012400,2016-04-07 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.13,28.73,23,26.64,1014,,,94,1,280,,,,,40,802,Clouds,scattered clouds,03n
1460016000,2016-04-07 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.11,28.35,23,26.63,1014,,,94,1.5,320,,,,,40,802,Clouds,scattered clouds,03n
1460019600,2016-04-07 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.13,28.38,23,26.58,1014,,,94,1.5,300,,,,,40,802,Clouds,scattered clouds,03d
1460023200,2016-04-07 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.85,28.47,24,26.21,1014,,,88,2.1,320,,,,,20,801,Clouds,few clouds,02d
1460026800,2016-04-07 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.08,29.48,25.92,26.61,1015,,,83,2.6,300,,,,,20,801,Clouds,few clouds,02d
1460030400,2016-04-07 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.28,30.28,26.01,28,1015,,,74,2.6,330,,,,,20,801,Clouds,few clouds,02d
1460034000,2016-04-07 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.51,30.44,26.15,30,1014,,,66,3.6,50,,,,,20,801,Clouds,few clouds,02d
1460037600,2016-04-07 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.16,31.05,26.36,31,1014,,,58,2.6,60,,,,,40,802,Clouds,scattered clouds,03d
1460041200,2016-04-07 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.33,31.3,26.4,31,1014,,,58,2.6,60,,,,,40,802,Clouds,scattered clouds,03d
1460044800,2016-04-07 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.01,28.93,26.48,32,1012,,,52,6.2,90,,,,,20,801,Clouds,few clouds,02d
1460048400,2016-04-07 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.99,28.48,26.55,32,1011,,,49,6.2,100,,,,,20,801,Clouds,few clouds,02d
1460052000,2016-04-07 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.42,28.45,26.65,31,1010,,,52,5.7,100,,,,,20,801,Clouds,few clouds,02d
1460055600,2016-04-07 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.42,29.27,26.78,31,1011,,,55,5.1,80,,,,,20,801,Clouds,few clouds,02d
1460059200,2016-04-07 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.3,29.43,26.89,29,1011,,,66,4.6,70,,,,,0,800,Clear,sky is clear,01d
1460062800,2016-04-07 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.54,29.37,26.79,28,1011,,,69,3.6,70,,,,,20,801,Clouds,few clouds,02n
1460066400,2016-04-07 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.53,30.06,26.51,28,1012,,,69,2.6,60,,,,,0,800,Clear,sky is clear,01n
1460070000,2016-04-07 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.97,30.16,26.53,27.28,1012,,,74,2.1,60,,,,,0,800,Clear,sky is clear,01n
1460073600,2016-04-08 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.39,30.73,26,27.27,1013,,,83,1.5,330,,,,,0,800,Clear,sky is clear,01n
1460077200,2016-04-08 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.8,30.37,25,27.25,1013,,,88,1.5,330,,,,,0,800,Clear,sky is clear,01n
1460080800,2016-04-08 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.75,29.74,25,27.17,1013,,,83,1.5,340,,,,,0,800,Clear,sky is clear,01n
1460084400,2016-04-08 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.97,28.66,24,27.1,1012,,,88,2.1,320,,,,,0,800,Clear,sky is clear,01n
1460088000,2016-04-08 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.91,28.56,24,26.97,1011,,,88,2.1,300,,,,,0,800,Clear,sky is clear,01n
1460091600,2016-04-08 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.79,29.15,24,26.83,1011,,,88,1,220,,,,,0,800,Clear,sky is clear,01n
1460095200,2016-04-08 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.14,27.1,23,26.73,1011,,,94,3.35,349,,,,,0,800,Clear,sky is clear,01n
1460098800,2016-04-08 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.05,26.24,23,26.62,1011,,,88,3.54,346,,,,,0,800,Clear,sky is clear,01n
1460102400,2016-04-08 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.57,28.46,23.98,26.5,1011,,,88,1.5,280,,,,,0,800,Clear,sky is clear,01n
1460106000,2016-04-08 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.97,28.13,23,26.34,1012,,,94,1.5,300,,,,,0,800,Clear,sky is clear,01d
1460109600,2016-04-08 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.89,29.92,24,26.32,1012,,,94,1,360,,,,,0,800,Clear,sky is clear,01d
1460113200,2016-04-08 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.16,29.96,26,26.71,1013,,,83,2.1,320,,,,,0,800,Clear,sky is clear,01d
1460116800,2016-04-08 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.02,31.26,26.37,29,1013,,,70,2.1,340,,,,,0,800,Clear,sky is clear,01d
1460120400,2016-04-08 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.41,30.71,26.68,31,1012,,,58,3.6,20,,,,,0,800,Clear,sky is clear,01d
1460124000,2016-04-08 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.17,32.45,27,32,1012,,,52,1.5,20,,,,,0,800,Clear,sky is clear,01d
1460127600,2016-04-08 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,31.12,30.87,27.26,33,1010,,,52,5.7,90,,,,,0,800,Clear,sky is clear,01d
1460131200,2016-04-08 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,31.14,31.66,27.41,33,1010,,,52,4.6,70,,,,,0,800,Clear,sky is clear,01d
1460134800,2016-04-08 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.5,30.63,27.42,32,1009,,,59,6.2,70,,,,,0,800,Clear,sky is clear,01d
1460138400,2016-04-08 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.38,30.8,27.39,32,1009,,,59,5.7,80,,,,,0,800,Clear,sky is clear,01d
1460142000,2016-04-08 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.76,31.42,27.48,31,1010,,,62,4.1,80,,,,,0,800,Clear,sky is clear,01d
1460145600,2016-04-08 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.2,31.13,27.58,30,1010,,,66,4.1,60,,,,,0,800,Clear,sky is clear,01d
1460149200,2016-04-08 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.82,30.75,27.51,28,1011,,,74,3.1,60,,,,,0,800,Clear,sky is clear,01n
1460152800,2016-04-08 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.74,30.63,26.89,28,1012,,,74,3.1,30,,,,,0,800,Clear,sky is clear,01n
1460156400,2016-04-08 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.73,31.32,26.87,28,1013,,,74,2.1,20,,,,,0,800,Clear,sky is clear,01n
1460160000,2016-04-09 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.15,31.68,26.94,27.66,1013,,,78,1,340,,,,,0,800,Clear,sky is clear,01n
1460163600,2016-04-09 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.56,30.43,26,27.58,1013,,,78,1.5,340,,,,,0,800,Clear,sky is clear,01n
1460167200,2016-04-09 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.93,30.02,25,27.44,1013,,,83,1.5,340,,,,,0,800,Clear,sky is clear,01n
1460170800,2016-04-09 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.09,29.26,24,27.28,1013,,,88,1.5,310,,,,,0,800,Clear,sky is clear,01n
1460174400,2016-04-09 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.01,28.72,24,27.1,1013,,,88,2.1,320,,,,,0,800,Clear,sky is clear,01n
1460178000,2016-04-09 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.33,29.16,23,26.98,1013,,,94,0.83,304,,,,,0,800,Clear,sky is clear,01n
1460181600,2016-04-09 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.25,28.32,23,26.83,1013,,,88,1,340,,,,,0,800,Clear,sky is clear,01n
1460185200,2016-04-09 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.59,27.89,22,26.69,1013,,,94,1,340,,,,,0,800,Clear,sky is clear,01n
1460188800,2016-04-09 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.49,27.86,22,26.53,1013,,,94,0.83,298,,,,,0,800,Clear,sky is clear,01n
1460192400,2016-04-09 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.34,27.51,22,26.27,1014,,,94,1,330,,,,,20,801,Clouds,few clouds,02d
1460196000,2016-04-09 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.13,28.27,23,25.9,1014,,,94,1.66,291,,,,,20,801,Clouds,few clouds,02d
1460199600,2016-04-09 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.29,29.15,25,25.89,1014,,,88,2.1,340,,,,,0,800,Clear,sky is clear,01d
1460203200,2016-04-09 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.23,30.56,25.92,28,1014,,,74,2.1,350,,,,,20,801,Clouds,few clouds,02d
1460206800,2016-04-09 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.57,31.07,26.34,30,1014,,,62,2.1,310,,,,,20,801,Clouds,few clouds,02d
1460210400,2016-04-09 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.86,32.01,26.58,32,1014,,,52,1.5,290,,,,,20,801,Clouds,few clouds,02d
1460214000,2016-04-09 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.21,30.76,26.74,32,1013,,,55,4.6,40,,,,,20,801,Clouds,few clouds,02d
1460217600,2016-04-09 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.22,30.35,26.84,32,1012,,,52,4.6,70,,,,,0,800,Clear,sky is clear,01d
1460221200,2016-04-09 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.19,29.54,26.93,32,1011,,,52,5.7,90,,,,,0,800,Clear,sky is clear,01d
1460224800,2016-04-09 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.62,28.79,27.05,31,1011,,,55,6.2,80,,,,,0,800,Clear,sky is clear,01d
1460228400,2016-04-09 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.62,32.08,27.21,31,1011,,,55,1.5,60,,,,,0,800,Clear,sky is clear,01d
1460232000,2016-04-09 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.08,29.72,27.33,30,1012,,,62,5.1,70,,,,,0,800,Clear,sky is clear,01d
1460235600,2016-04-09 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.69,29.25,27.07,28,1012,,,69,4.1,60,,,,,0,800,Clear,sky is clear,01n
1460239200,2016-04-09 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.59,30.5,26.5,28,1013,,,69,2.1,70,,,,,0,800,Clear,sky is clear,01n
1460242800,2016-04-09 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.03,30.67,26.59,27.43,1013,,,74,1.5,50,,,,,0,800,Clear,sky is clear,01n
1460246400,2016-04-10 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.44,30.24,26,27.38,1014,,,78,1.5,350,,,,,0,800,Clear,sky is clear,01n
1460250000,2016-04-10 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.84,29.88,25,27.36,1014,,,83,1.5,340,,,,,0,800,Clear,sky is clear,01n
1460253600,2016-04-10 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.24,29.84,24,27.35,1014,,,88,1,260,,,,,0,800,Clear,sky is clear,01n
1460257200,2016-04-10 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.06,29.91,24,27.36,1014,,,88,0.5,360,,,,,20,801,Clouds,few clouds,02n
1460260800,2016-04-10 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.42,28.23,23,27.25,1014,,,88,1.5,330,,,,,0,800,Clear,sky is clear,01n
1460264400,2016-04-10 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.3,27.63,23,27.06,1013,,,88,2.1,310,,,,,0,800,Clear,sky is clear,01n
1460268000,2016-04-10 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.64,27.97,22,26.95,1013,,,94,1,320,,,,,0,800,Clear,sky is clear,01n
1460271600,2016-04-10 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.54,27.82,22,26.77,1013,,,94,1,310,,,,,0,800,Clear,sky is clear,01n
1460275200,2016-04-10 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.46,27.34,22,26.54,1013,,,94,1.5,340,,,,,0,800,Clear,sky is clear,01n
1460278800,2016-04-10 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.43,27.65,22,26.3,1013,,,94,1,310,,,,,0,800,Clear,sky is clear,01d
1460282400,2016-04-10 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.95,28.52,24,26.47,1014,,,83,1.5,360,,,,,0,800,Clear,sky is clear,01d
1460286000,2016-04-10 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.76,31.08,26.17,27,1014,,,78,1,330,,,,,0,800,Clear,sky is clear,01d
1460289600,2016-04-10 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.06,30.47,26.44,29,1014,,,66,2.6,340,,,,,0,800,Clear,sky is clear,01d
1460293200,2016-04-10 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.4,29.25,26.72,31,1014,,,55,5.1,10,,,,,0,800,Clear,sky is clear,01d
1460296800,2016-04-10 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.1,30.18,26.91,32,1013,,,52,4.6,30,,,,,0,800,Clear,sky is clear,01d
1460300400,2016-04-10 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,31.04,30.73,27.16,33,1013,,,49,5.1,20,,,,,20,801,Clouds,few clouds,02d
1460304000,2016-04-10 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,31.03,30.83,27.23,33,1012,,,55,6.2,60,,,,,20,801,Clouds,few clouds,02d
1460307600,2016-04-10 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.39,30.55,27.26,32,1011,,,62,6.7,70,,,,,20,801,Clouds,few clouds,02d
1460311200,2016-04-10 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.75,29.59,27.24,31,1011,,,62,6.7,60,,,,,20,801,Clouds,few clouds,02d
1460314800,2016-04-10 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.69,28.6,27.31,31,1012,,,58,7.2,60,,,,,20,801,Clouds,few clouds,02d
1460318400,2016-04-10 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.13,29.37,27.46,30,1012,,,62,5.7,70,,,,,20,801,Clouds,few clouds,02d
1460322000,2016-04-10 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.73,28.61,27.15,28,1013,,,69,5.1,20,,,,,0,800,Clear,sky is clear,01n
1460325600,2016-04-10 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.09,29.77,26.57,27.63,1013,,,78,3.6,30,,,,,0,800,Clear,sky is clear,01n
1460329200,2016-04-10 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.07,30.09,26.49,27.59,1014,,,78,3.1,30,,,,,0,800,Clear,sky is clear,01n
1460332800,2016-04-11 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.47,29.74,26,27.52,1015,,,83,3.1,20,,,,,0,800,Clear,sky is clear,01n
1460336400,2016-04-11 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.44,29.82,26,27.45,1015,,,78,2.1,360,,,,,0,800,Clear,sky is clear,01n
1460340000,2016-04-11 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.39,30.31,26,27.28,1015,,,83,2.1,360,,,,,0,800,Clear,sky is clear,01n
1460343600,2016-04-11 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.6,29.51,25,27.13,1015,,,83,1.5,310,,,,,0,800,Clear,sky is clear,01n
1460347200,2016-04-11 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.95,29.04,24,26.97,1014,,,88,1.5,300,,,,,0,800,Clear,sky is clear,01n
1460350800,2016-04-11 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.25,27.97,23,26.8,1014,,,88,1.5,300,,,,,0,800,Clear,sky is clear,01n
1460354400,2016-04-11 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.2,27.89,23,26.59,1014,,,88,1.5,310,,,,,40,802,Clouds,scattered clouds,03n
1460358000,2016-04-11 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.07,28.05,23,26.19,1014,,,88,1,340,,,,,20,801,Clouds,few clouds,02n
1460361600,2016-04-11 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.4,26.68,22,25.84,1015,,,88,1.5,320,,,,,20,801,Clouds,few clouds,02n
1460365200,2016-04-11 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.35,26.96,22,25.73,1015,,,88,1,340,,,,,20,801,Clouds,few clouds,02d
1460368800,2016-04-11 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.85,28.37,24,26.5,1016,,,83,1.5,330,,,,,0,800,Clear,sky is clear,01d
1460372400,2016-04-11 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.68,28.8,25.82,27,1016,,,69,2.6,340,,,,,0,800,Clear,sky is clear,01d
1460376000,2016-04-11 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.96,30.33,26.1,29,1017,,,66,2.6,330,,,,,20,801,Clouds,few clouds,02d
1460379600,2016-04-11 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.23,29.75,26.35,31,1016,,,58,4.6,20,,,,,20,801,Clouds,few clouds,02d
1460383200,2016-04-11 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.31,29.82,26.5,31,1015,,,55,4.1,20,,,,,20,801,Clouds,few clouds,02d
1460386800,2016-04-11 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.54,30.15,26.66,31,1015,,,55,4.1,20,,,,,20,801,Clouds,few clouds,02d
1460390400,2016-04-11 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.14,30.1,26.85,32,1014,,,59,6.2,70,,,,,20,801,Clouds,few clouds,02d
1460394000,2016-04-11 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.15,29.55,27.02,32,1014,,,55,6.2,80,,,,,20,801,Clouds,few clouds,02d
1460397600,2016-04-11 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.59,29.16,27.14,31,1014,,,58,6.2,70,,,,,20,801,Clouds,few clouds,02d
1460401200,2016-04-11 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.01,28.49,27.23,30,1014,,,62,6.7,80,,,,,20,801,Clouds,few clouds,02d
1460404800,2016-04-11 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.44,29.38,27.33,29,1015,,,70,5.7,70,,,,,20,801,Clouds,few clouds,02d
1460408400,2016-04-11 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.63,29.16,26.91,28,1015,,,69,4.1,60,,,,,20,801,Clouds,few clouds,02n
1460412000,2016-04-11 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.54,29.98,26.3,28,1015,,,74,3.6,50,,,,,20,801,Clouds,few clouds,02n
1460415600,2016-04-11 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.96,30.5,26.28,27.32,1016,,,83,3.1,40,,,,,40,802,Clouds,scattered clouds,03n
1460419200,2016-04-12 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.96,31.97,26.35,27.31,1016,,,83,1,360,,,,,40,802,Clouds,scattered clouds,03n
1460422800,2016-04-12 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.94,30.59,26.38,27.24,1016,,,78,2.1,10,,,,,20,801,Clouds,few clouds,02n
1460426400,2016-04-12 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.31,30.61,26,27.2,1016,,,83,1.5,300,,,,,40,802,Clouds,scattered clouds,03n
1460430000,2016-04-12 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.54,30.31,25,27.04,1016,,,88,1,310,,,,,20,801,Clouds,few clouds,02n
1460433600,2016-04-12 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.48,30.22,25,26.9,1016,,,88,1,320,,,,,20,801,Clouds,few clouds,02n
1460437200,2016-04-12 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.81,29.18,24,26.78,1015,,,88,1,320,,,,,20,801,Clouds,few clouds,02n
1460440800,2016-04-12 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.18,28.81,23,26.62,1015,,,94,1,310,,,,,20,801,Clouds,few clouds,02n
1460444400,2016-04-12 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.12,28.72,23,26.3,1015,,,94,1,310,,,,,20,801,Clouds,few clouds,02n
1460448000,2016-04-12 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.85,28.3,23,25.56,1016,,,94,1,340,,,,,20,801,Clouds,few clouds,02n
1460451600,2016-04-12 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.81,28.58,23,25.51,1016,,,94,0.5,240,,,,,20,801,Clouds,few clouds,02d
1460455200,2016-04-12 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.26,28.93,23,26.8,1017,,,94,1,270,,,,,20,801,Clouds,few clouds,02d
1460458800,2016-04-12 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.4,29.74,25,26.64,1018,,,88,1.5,320,,,,,40,802,Clouds,scattered clouds,03d
1460462400,2016-04-12 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.6,31.06,25.68,27,1018,,,83,1.5,40,,,,,40,802,Clouds,scattered clouds,03d
1460466000,2016-04-12 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.88,30.85,25.88,29,1018,,,74,3.1,50,,,,,40,802,Clouds,scattered clouds,03d
1460469600,2016-04-12 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.45,30,25.79,30,1018,,,66,4.1,360,,,,,40,802,Clouds,scattered clouds,03d
1460473200,2016-04-12 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.64,29.6,25.93,30,1017,,,58,3.6,20,,,,,40,802,Clouds,scattered clouds,03d
1460476800,2016-04-12 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.23,29.4,26.03,31,1016,,,58,5.1,60,,,,,75,803,Clouds,broken clouds,04d
1460480400,2016-04-12 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.7,29.51,26.18,30,1016,,,62,4.6,70,,,,,75,803,Clouds,broken clouds,04d
1460484000,2016-04-12 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.74,28.97,26.33,30,1016,,,66,6.2,70,,,,,75,803,Clouds,broken clouds,04d
1460487600,2016-04-12 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.73,28.95,26.51,30,1015,,,66,6.2,70,,,,,75,803,Clouds,broken clouds,04d
1460491200,2016-04-12 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.2,30.14,26.62,29,1016,,,70,4.1,60,,,,,75,803,Clouds,broken clouds,04d
1460494800,2016-04-12 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.44,30.53,26.55,28,1016,,,74,2.6,40,,,,,0,800,Clear,sky is clear,01n
1460498400,2016-04-12 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.43,30.29,26.08,28,1016,,,78,3.6,50,,,,,0,800,Clear,sky is clear,01n
