Column1,dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
276,1462881600,2016-05-10 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.07,80.24,76.64,82.4,1017,,,66,13.8,10,,,,,20,801,Clouds,few clouds,02d
277,1462885200,2016-05-10 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,83.97,83.52,77.39,86,1016,,,59,12.66,10,,,,,20,801,Clouds,few clouds,02d
278,1462888800,2016-05-10 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,85.55,82.06,78.29,87.8,1015,,,49,14.97,20,,,,,20,801,Clouds,few clouds,02d
279,1462892400,2016-05-10 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,88.75,85.84,79.16,91.4,1014,,,44,13.8,20,,,,,20,801,Clouds,few clouds,02d
280,1462896000,2016-05-10 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,88.84,85.96,79.6,91.4,1013,,,44,13.8,20,,,,,20,801,Clouds,few clouds,02d
281,1462899600,2016-05-10 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,86.14,84.11,79.43,87.8,1013,,,59,17.27,70,,,,,20,801,Clouds,few clouds,02d
282,1462903200,2016-05-10 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,87.3,83.73,79.08,89.6,1012,,,56,19.57,40,,,,,20,801,Clouds,few clouds,02d
283,1462906800,2016-05-10 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,83.1,77.13,78.71,84.2,1013,,,62,23.02,30,,,,,20,801,Clouds,few clouds,02d
284,1462910400,2016-05-10 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.38,78.96,78.76,81.31,1013,,,74,17.27,30,,,,,0,800,Clear,sky is clear,01d
285,1462914000,2016-05-10 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.08,77.04,78.1,80.6,1013,,,70,18.41,30,,,,,0,800,Clear,sky is clear,01n
286,1462917600,2016-05-10 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.78,81.46,78.2,79.21,1015,,,79,10.36,10,,,,,0,800,Clear,sky is clear,01n
287,1462921200,2016-05-10 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.64,80.26,77.09,79.2,1016,,,74,10.36,360,,,,,0,800,Clear,sky is clear,01n
288,1462924800,2016-05-11 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.39,78.58,76.79,79.13,1016,,,74,12.66,360,,,,,0,800,Clear,sky is clear,01n
289,1462928400,2016-05-11 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.53,79.45,76.7,78.92,1016,,,74,11.5,360,,,,,0,800,Clear,sky is clear,01n
290,1462932000,2016-05-11 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.14,78.35,76.53,78.65,1016,,,79,11.5,350,,,,,0,800,Clear,sky is clear,01n
291,1462935600,2016-05-11 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.91,77.36,74.82,78.23,1016,,,79,12.66,360,,,,,0,800,Clear,sky is clear,01n
292,1462939200,2016-05-11 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.04,77.65,76.34,77.81,1016,,,74,10.8,351,,,,,0,800,Clear,sky is clear,01n
293,1462942800,2016-05-11 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.95,79.72,76,77.4,1014,,,74,6.91,330,,,,,0,800,Clear,sky is clear,01n
294,1462946400,2016-05-11 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.89,80.92,75.8,77.05,1014,,,74,4.61,320,,,,,0,800,Clear,sky is clear,01n
295,1462950000,2016-05-11 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.94,76.06,73.4,76.84,1014,,,78,6.91,310,,,,,0,800,Clear,sky is clear,01n
296,1462953600,2016-05-11 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.92,76.89,73.4,76.71,1014,,,83,6.91,320,,,,,0,800,Clear,sky is clear,01n
297,1462957200,2016-05-11 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.27,77.99,74.09,76.69,1014,,,78,6.91,320,,,,,0,800,Clear,sky is clear,01n
298,1462960800,2016-05-11 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.8,79.5,75.53,77,1015,,,74,6.91,320,,,,,0,800,Clear,sky is clear,01d
299,1462964400,2016-05-11 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.56,84.04,75.94,80.6,1016,,,70,4.61,280,,,,,0,800,Clear,sky is clear,01d
300,1462968000,2016-05-11 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.76,84.13,77,82.4,1016,,,62,4.61,210,,,,,0,800,Clear,sky is clear,01d
301,1462971600,2016-05-11 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.48,81.91,78.01,82.4,1017,,,62,10.36,140,,,,,20,801,Clouds,few clouds,02d
302,1462975200,2016-05-11 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.66,84.79,78.7,82.4,1016,,,74,10.36,110,,,,,20,801,Clouds,few clouds,02d
303,1462978800,2016-05-11 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,83.14,85.51,79.1,84.91,1015,,,70,11.5,140,,,,,20,801,Clouds,few clouds,02d
304,1462982400,2016-05-11 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,83.26,81.27,78.74,84.2,1015,,,62,16.11,150,,,,,20,801,Clouds,few clouds,02d
305,1462986000,2016-05-11 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,83.01,83.1,78.26,84.2,1014,,,66,13.8,150,,,,,0,800,Clear,sky is clear,01d
306,1462989600,2016-05-11 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.54,82.22,78.01,82.4,1014,,,66,11.5,150,,,,,0,800,Clear,sky is clear,01d
307,1462993200,2016-05-11 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.11,80.51,77.82,80.6,1015,,,74,13.8,140,,,,,20,801,Clouds,few clouds,02d
308,1462996800,2016-05-11 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.76,81.09,77.72,80.19,1015,,,74,9.22,160,,,,,40,802,Clouds,scattered clouds,03d
309,1463000400,2016-05-11 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.51,82.35,77.55,78.8,1016,,,79,8.05,180,,,,,75,803,Clouds,broken clouds,04n
310,1463004000,2016-05-11 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.58,82.45,76.98,79.05,1016,,,79,8.05,190,,,,,75,803,Clouds,broken clouds,04n
311,1463007600,2016-05-11 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.55,82.4,76.98,78.81,1016,,,79,8.05,190,,,,,75,803,Clouds,broken clouds,04n
312,1463011200,2016-05-12 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.48,82.29,76.76,78.8,1017,,,79,8.05,190,,,,,75,803,Clouds,broken clouds,04n
313,1463014800,2016-05-12 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.37,80.49,76.57,78.8,1017,,,74,9.22,200,,,,,75,803,Clouds,broken clouds,04n
314,1463018400,2016-05-12 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.26,79.7,76.33,78.8,1017,,,74,10.36,200,,,,,75,803,Clouds,broken clouds,04n
315,1463022000,2016-05-12 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.99,80.46,74.71,78.8,1017,,,70,6.91,220,,,,,40,802,Clouds,scattered clouds,03n
316,1463025600,2016-05-12 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.27,80.6,74.58,76.11,1016,,,78,2.3,250,,,,,75,803,Clouds,broken clouds,04n
317,1463029200,2016-05-12 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.85,75.58,73.4,75.85,1016,,,83,9.04,214,,,,,75,803,Clouds,broken clouds,04n
318,1463032800,2016-05-12 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.5,78.87,71.6,75.8,1016,,,88,1.14,330,,,,,75,803,Clouds,broken clouds,04n
319,1463036400,2016-05-12 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.81,75.56,73.4,75.9,1016,,,83,8.99,217,,,,,75,803,Clouds,broken clouds,04n
320,1463040000,2016-05-12 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.48,74.5,71.6,75.95,1016,,,88,8.86,216,,,,,75,803,Clouds,broken clouds,04n
321,1463043600,2016-05-12 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.83,79.07,73.4,75.93,1016,,,89,4.61,200,,,,,40,711,Smoke,smoke,50n
322,1463047200,2016-05-12 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.07,80.71,73.4,76.27,1017,,,89,2.3,310,,,,,14,711,Smoke,smoke,50d
323,1463050800,2016-05-12 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.8,83.77,75.83,77,1017,,,83,2.3,180,,,,,0,800,Clear,sky is clear,01d
324,1463054400,2016-05-12 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.47,83.91,76.14,80.6,1018,,,70,4.61,140,,,,,7,711,Smoke,smoke,50d
325,1463058000,2016-05-12 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.96,85.48,76.35,82.4,1018,,,70,5.75,100,,,,,20,801,Clouds,few clouds,02d
326,1463061600,2016-05-12 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.05,83.66,76.51,82.4,1017,,,70,9.22,140,,,,,40,802,Clouds,scattered clouds,03d
327,1463065200,2016-05-12 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.23,81.99,76.55,82.4,1016,,,70,12.66,130,,,,,20,801,Clouds,few clouds,02d
328,1463068800,2016-05-12 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.18,81.9,76.55,82.4,1016,,,70,12.66,140,,,,,20,801,Clouds,few clouds,02d
329,1463072400,2016-05-12 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.79,81.97,76.64,80.6,1015,,,74,10.36,140,,,,,20,801,Clouds,few clouds,02d
330,1463076000,2016-05-12 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.72,81.86,76.74,80.6,1015,,,74,10.36,150,,,,,40,802,Clouds,scattered clouds,03d
331,1463079600,2016-05-12 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.72,81.59,76.92,80.6,1015,,,79,12.66,150,,,,,40,802,Clouds,scattered clouds,03d
332,1463083200,2016-05-12 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.75,83.21,77.21,80.6,1015,,,74,8.05,170,1.5,,,,75,201,Thunderstorm,thunderstorm with rain,11d
333,1463086800,2016-05-12 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.31,83.68,76.07,78.8,1016,,,84,6.91,180,,,,,75,803,Clouds,broken clouds,04n
334,1463090400,2016-05-12 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.3,71.85,73.4,77.55,1017,,,88,18.34,190,,,,,75,803,Clouds,broken clouds,04n
335,1463094000,2016-05-12 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.21,77.04,73.4,77.32,1018,,,89,9.22,200,,,,,75,803,Clouds,broken clouds,04n
336,1463097600,2016-05-13 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.16,74.37,73.4,76.95,1018,,,89,13.8,200,,,,,75,803,Clouds,broken clouds,04n
337,1463101200,2016-05-13 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.08,75.56,73.4,76.68,1018,,,89,11.5,210,,,,,40,802,Clouds,scattered clouds,03n
338,1463104800,2016-05-13 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.03,76.77,73.4,76.53,1018,,,89,9.22,210,,,,,75,803,Clouds,broken clouds,04n
339,1463108400,2016-05-13 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.81,77.09,73.4,76,1018,,,89,8.05,220,,,,,0,800,Clear,sky is clear,01n
340,1463112000,2016-05-13 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.74,76.62,73.4,75.69,1017,,,83,6.91,210,,,,,75,803,Clouds,broken clouds,04n
341,1463115600,2016-05-13 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.67,73.09,72.88,75.76,1017,,,78,11.5,220,,,,,75,803,Clouds,broken clouds,04n
342,1463119200,2016-05-13 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.62,75.6,72.73,75.49,1017,,,78,6.91,210,,,,,75,803,Clouds,broken clouds,04n
343,1463122800,2016-05-13 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.56,74.23,72.61,75.16,1017,,,78,9.22,200,,,,,75,803,Clouds,broken clouds,04n
344,1463126400,2016-05-13 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.51,73.54,72.41,74.94,1017,,,78,10.29,190,,,,,75,803,Clouds,broken clouds,04n
345,1463130000,2016-05-13 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.16,74.32,71.6,74.62,1018,,,83,6.91,200,,,,,75,803,Clouds,broken clouds,04n
346,1463133600,2016-05-13 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.71,76.39,73.4,74.85,1019,,,78,5.75,200,,,,,75,803,Clouds,broken clouds,04d
347,1463137200,2016-05-13 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.15,74.52,74.75,75.2,1019,,,74,11.5,200,,,,,75,803,Clouds,broken clouds,04d
348,1463140800,2016-05-13 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.42,75.45,74.22,77,1020,,,69,11.5,200,,,,,75,803,Clouds,broken clouds,04d
349,1463144400,2016-05-13 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.12,77.27,74.71,80.6,1020,,,62,12.66,180,,,,,75,803,Clouds,broken clouds,04d
350,1463148000,2016-05-13 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.92,75.18,75.11,78.8,1019,,,70,16.11,160,,,,,75,803,Clouds,broken clouds,04d
351,1463151600,2016-05-13 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.36,77.11,75.31,80.6,1019,,,66,14.97,160,,,,,75,803,Clouds,broken clouds,04d
352,1463155200,2016-05-13 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.64,76.82,75.38,82.4,1018,,,62,17.27,190,,,,,75,803,Clouds,broken clouds,04d
353,1463158800,2016-05-13 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.97,75.25,75.53,78.8,1018,,,70,16.11,160,,,,,75,803,Clouds,broken clouds,04d
354,1463162400,2016-05-13 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.36,76.46,75.72,80.6,1017,,,66,16.11,160,,,,,75,803,Clouds,broken clouds,04d
355,1463166000,2016-05-13 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.73,74.86,75.66,77,1018,,,74,14.97,160,,,,,75,803,Clouds,broken clouds,04d
356,1463169600,2016-05-13 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.66,74.48,75.39,77,1018,,,69,13.8,180,,,,,75,803,Clouds,broken clouds,04d
357,1463173200,2016-05-13 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.07,72.88,73.88,75.5,1019,,,69,12.66,190,,,,,75,803,Clouds,broken clouds,04n
358,1463176800,2016-05-13 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.15,71.92,74.56,75.23,1019,,,74,16.11,190,,,,,75,803,Clouds,broken clouds,04n
359,1463180400,2016-05-13 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.13,75.2,74.53,75.2,1020,,,78,11.5,210,,,,,75,803,Clouds,broken clouds,04n
360,1463184000,2016-05-14 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.02,75.04,73.88,75.2,1020,,,78,11.5,200,,,,,75,803,Clouds,broken clouds,04n
361,1463187600,2016-05-14 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.95,76.82,73.63,75.2,1020,,,74,6.91,220,,,,,75,803,Clouds,broken clouds,04n
362,1463191200,2016-05-14 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.56,72.93,73.25,74.7,1020,,,78,11.5,190,,,,,75,803,Clouds,broken clouds,04n
363,1463194800,2016-05-14 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.45,76.86,71.92,74.98,1020,,,83,5.75,200,,,,,75,803,Clouds,broken clouds,04n
364,1463198400,2016-05-14 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.49,76.06,72.03,75.12,1020,,,78,5.75,180,,,,,75,803,Clouds,broken clouds,04n
365,1463202000,2016-05-14 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.4,75.29,71.4,74.95,1020,,,78,6.91,150,,,,,75,803,Clouds,broken clouds,04n
366,1463205600,2016-05-14 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.38,76.55,71.09,74.99,1019,,,78,4.61,190,,,,,75,803,Clouds,broken clouds,04n
367,1463209200,2016-05-14 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.27,74.28,70.41,74.92,1020,,,73,6.91,170,,,,,75,803,Clouds,broken clouds,04n
368,1463212800,2016-05-14 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,71.96,72.59,70.54,74.96,1019,,,78,8.05,220,,,,,0,800,Clear,sky is clear,01n
369,1463216400,2016-05-14 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.31,72.37,70.87,74.88,1020,,,69,9.22,220,,,,,75,803,Clouds,broken clouds,04n
370,1463220000,2016-05-14 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.31,72.37,72.65,73.58,1021,,,69,9.22,220,,,,,75,803,Clouds,broken clouds,04d
371,1463223600,2016-05-14 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.66,72.91,72.92,75.2,1021,,,65,10.36,220,,,,,0,800,Clear,sky is clear,01d
372,1463227200,2016-05-14 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.71,70.39,73.15,75.2,1022,,,65,14.97,200,,,,,75,803,Clouds,broken clouds,04d
373,1463230800,2016-05-14 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.12,74.93,73.52,77,1022,,,65,10.36,220,,,,,75,803,Clouds,broken clouds,04d
374,1463234400,2016-05-14 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.43,75.36,73.52,78.8,1021,,,61,11.5,180,,,,,75,803,Clouds,broken clouds,04d
375,1463238000,2016-05-14 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.12,70.23,73.48,77,1021,,,57,16.11,170,,,,,75,803,Clouds,broken clouds,04d
376,1463241600,2016-05-14 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.43,69.57,73.46,78.8,1020,,,51,18.41,170,,,,,75,803,Clouds,broken clouds,04d
377,1463245200,2016-05-14 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.45,72.82,73.44,78.8,1020,,,51,12.66,170,,,,,75,803,Clouds,broken clouds,04d
378,1463248800,2016-05-14 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.12,72.18,73.02,77,1020,,,57,12.66,190,,,,,75,803,Clouds,broken clouds,04d
379,1463252400,2016-05-14 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.14,72.3,73.13,77,1020,,,54,11.5,180,,,,,75,803,Clouds,broken clouds,04d
380,1463256000,2016-05-14 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.1,71.53,73.09,77,1021,,,50,11.5,190,,,,,75,803,Clouds,broken clouds,04d
381,1463259600,2016-05-14 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.71,71.71,72.22,75.2,1021,,,54,9.22,210,,,,,75,803,Clouds,broken clouds,04n
382,1463263200,2016-05-14 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.06,72.7,74.18,75.2,1021,,,57,9.22,210,,,,,75,803,Clouds,broken clouds,04n
383,1463266800,2016-05-14 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.06,74.05,74.35,75.2,1022,,,61,8.05,210,,,,,75,803,Clouds,broken clouds,04n
384,1463270400,2016-05-15 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.75,74.93,72.51,75.2,1022,,,61,5.75,220,,,,,75,803,Clouds,broken clouds,04n
385,1463274000,2016-05-15 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.61,74.08,72.12,75.2,1022,,,61,6.91,220,,,,,75,803,Clouds,broken clouds,04n
386,1463277600,2016-05-15 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.38,73.76,72.99,73.53,1022,,,65,5.75,220,,,,,75,803,Clouds,broken clouds,04n
387,1463281200,2016-05-15 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.36,72.43,72.68,73.6,1022,,,65,8.05,200,,,,,75,803,Clouds,broken clouds,04n
388,1463284800,2016-05-15 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,71.78,71.67,70.54,73.51,1022,,,78,9.22,180,,,,,75,803,Clouds,broken clouds,04n
389,1463288400,2016-05-15 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,71.69,74.16,69.84,73.31,1021,,,78,4.61,220,,,,,75,803,Clouds,broken clouds,04n
390,1463292000,2016-05-15 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,71.67,73.99,69.77,73.28,1020,,,73,3.44,280,,,,,0,800,Clear,sky is clear,01n
391,1463295600,2016-05-15 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,69.01,72.41,68,73.25,1020,,,83,2.3,260,,,,,0,800,Clear,sky is clear,01n
392,1463299200,2016-05-15 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,68.99,71.74,68,73.25,1020,,,83,3.44,190,,,,,75,803,Clouds,broken clouds,04n
393,1463302800,2016-05-15 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,71.71,72.23,70.05,73.38,1021,,,78,8.05,170,,,,,75,803,Clouds,broken clouds,04n
394,1463306400,2016-05-15 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,70.79,72.57,69.8,73.66,1021,,,78,5.17,198,,,,,75,803,Clouds,broken clouds,04d
395,1463310000,2016-05-15 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.42,73.18,73.33,73.68,1022,,,73,9.22,180,,,,,75,803,Clouds,broken clouds,04d
396,1463313600,2016-05-15 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.71,75.61,73.1,75.2,1022,,,69,6.91,190,,,,,40,802,Clouds,scattered clouds,03d
397,1463317200,2016-05-15 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.44,75.99,73.31,73.87,1022,,,78,5.75,160,,,,,40,802,Clouds,scattered clouds,03d
398,1463320800,2016-05-15 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.1,78.22,73.43,77,1021,,,69,5.75,130,,,,,40,802,Clouds,scattered clouds,03d
399,1463324400,2016-05-15 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.26,79.66,73.89,77,1020,,,65,2.3,60,,,,,40,802,Clouds,scattered clouds,03d
400,1463328000,2016-05-15 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.59,78.82,73.9,78.8,1019,,,61,5.75,20,,,,,40,802,Clouds,scattered clouds,03d
401,1463331600,2016-05-15 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.68,77.07,74.27,78.8,1018,,,58,8.05,50,,,,,40,802,Clouds,scattered clouds,03d
402,1463335200,2016-05-15 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.7,77.02,74.41,78.8,1018,,,61,9.22,40,,,,,40,802,Clouds,scattered clouds,03d
403,1463338800,2016-05-15 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.44,76.12,74.79,77,1018,,,69,10.36,40,,,,,40,802,Clouds,scattered clouds,03d
404,1463342400,2016-05-15 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.18,74.98,75.07,75.2,1018,,,69,9.22,20,,,,,40,802,Clouds,scattered clouds,03d
405,1463346000,2016-05-15 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.22,77.22,74.72,75.81,1018,,,74,6.91,10,,,,,40,802,Clouds,scattered clouds,03n
406,1463349600,2016-05-15 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.41,75.16,71.6,75.79,1019,,,78,4.61,340,,,,,0,800,Clear,sky is clear,01n
407,1463353200,2016-05-15 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,72.45,76.51,71.6,75.88,1020,,,78,2.3,350,,,,,0,800,Clear,sky is clear,01n
408,1463356800,2016-05-16 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,71.11,74.1,69.8,75.66,1020,,,83,4.61,270,,,,,0,800,Clear,sky is clear,01n
409,1463360400,2016-05-16 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,71.04,75.31,69.8,75.29,1020,,,83,2.3,290,,,,,0,800,Clear,sky is clear,01n
410,1463364000,2016-05-16 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,69.69,74.12,68,75.11,1020,,,88,2.3,340,,,,,0,800,Clear,sky is clear,01n
411,1463367600,2016-05-16 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,70.84,74.48,69.8,75.02,1019,,,88,4.61,320,,,,,20,801,Clouds,few clouds,02n
412,1463371200,2016-05-16 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,70.83,73.69,69.8,74.94,1019,,,83,4.61,310,,,,,20,801,Clouds,few clouds,02n
413,1463374800,2016-05-16 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,70.75,73.6,69.8,75.07,1017,,,83,4.61,330,,,,,0,800,Clear,sky is clear,01n
